studyName,germplasmName,value,traitName
HWWpanel_2012_Mead,JAGALENE,4737.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,JAGALENE,4247.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,JAGALENE,3851.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,JAGALENE,4122.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,JUDEE,3356.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,JUDEE,3746.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,JUDEE,3524.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,JUDEE,3205.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,LOCKETT,3870.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,LOCKETT,3474.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,LOCKETT,4172.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,LOCKETT,4314.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,LYMAN,4384.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,LYMAN,4193.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,LYMAN,4203.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,LYMAN,3627.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06545,4979.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06545,4570.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06545,4467.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06545,2993.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06607,4616.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06607,4424.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06607,4768.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,NE06607,3276.0,Grain yield - kg/ha
HWWpanel_2012_Mead,NI06736,3910.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,NI06736,3965.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,NI06736,3846.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,NI06736,3094.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,NUHORIZON,3669.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,NUHORIZON,3615.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,NUHORIZON,5099.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,NUHORIZON,4596.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,OK04505,4576.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,OK04505,3444.0,Grain yield - kg/ha
HWWpanel_2012_Mead,OK04505,4408.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,OK04505,3517.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05122,3255.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05122,3820.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05122,4270.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05122,4304.0,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05511,3144.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05511,3269.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05511,4915.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05511,4001.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05711W,3709.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05711W,3684.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05711W,4396.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05711W,4263.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05723W,2892.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05723W,2920.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05723W,3691.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,OK05723W,3900.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,OK06114,4384.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,OK06114,4670.0,Grain yield - kg/ha
HWWpanel_2012_Mead,OK06114,3731.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,OK06114,3931.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,OVERLAND,4052.0,Grain yield - kg/ha
HWWpanel_2012_Mead,OVERLAND,4553.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,OVERLAND,3806.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,OVERLAND,3316.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,ROBIDOUX,4092.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,ROBIDOUX,4061.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,ROBIDOUX,4661.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,ROBIDOUX,4132.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,SANDY,3608.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,SANDY,3562.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,SANDY,3881.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,SANDY,3396.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,SPARTAN,4475.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,SPARTAN,3683.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,SPARTAN,4010.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,SPARTAN,3820.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM302,3245.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM302,3240.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM302,4075.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM302,3790.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM304,3193.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM304,4076.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM304,3578.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM304,3951.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM401,3790.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM401,3702.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM401,3932.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,TAM401,4818.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,THUNDERBOLT,4162.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,THUNDERBOLT,3881.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,THUNDERBOLT,4136.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,THUNDERBOLT,2963.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,TX01V5134RC-3,3417.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,TX01V5134RC-3,3348.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,TX01V5134RC-3,3630.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,TX01V5134RC-3,3185.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,TX02A0252,3517.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TX02A0252,4025.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,TX02A0252,4060.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,TX02A0252,3890.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04A001246,2368.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04A001246,3596.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04A001246,4034.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04A001246,4152.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04M410211,4233.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04M410211,3902.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04M410211,4102.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TX04M410211,3487.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06A001386,3749.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06A001386,3909.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06A001386,4147.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06A001386,3931.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06V7266,4032.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06V7266,4091.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06V7266,3519.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,TX06V7266,3497.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TX07A001420,4536.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TX07A001420,4611.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TX07A001420,4989.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,TX07A001420,2822.444444,Grain yield - kg/ha
HWWpanel_2012_Mead,TX99U8618,3024.0,Grain yield - kg/ha
HWWpanel_2012_Mead,TX99U8618,2863.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,TX99U8618,3783.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,TX99U8618,2691.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,VISTA,4455.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,VISTA,4263.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,VISTA,3382.0,Grain yield - kg/ha
HWWpanel_2012_Mead,VISTA,4233.555556,Grain yield - kg/ha
HWWpanel_2012_Mead,W04-417,3497.777778,Grain yield - kg/ha
HWWpanel_2012_Mead,W04-417,2284.0,Grain yield - kg/ha
HWWpanel_2012_Mead,W04-417,3464.222222,Grain yield - kg/ha
HWWpanel_2012_Mead,W04-417,3890.888889,Grain yield - kg/ha
HWWpanel_2012_Mead,YELLOWSTONE,4112.666667,Grain yield - kg/ha
HWWpanel_2012_Mead,YELLOWSTONE,4175.333333,Grain yield - kg/ha
HWWpanel_2012_Mead,YELLOWSTONE,4391.111111,Grain yield - kg/ha
HWWpanel_2012_Mead,YELLOWSTONE,3739.555556,Grain yield - kg/ha
HWWpanel_2012_Tipton,ALICE,1660.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ALICE,1680.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ALLIANCE,1398.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ALLIANCE,974.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ANTELOPE,2083.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ANTELOPE,1714.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ARAPAHOE,1431.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ARAPAHOE,1525.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,BOND_CL,2076.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,BOND_CL,2191.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,CENTURA,1344.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,CENTURA,1794.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,COLT,2056.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,COLT,1599.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,CULVER,1754.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,CULVER,1284.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,DECADE,2117.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,DECADE,1734.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,EXPEDITION,2493.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,EXPEDITION,2224.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,GOODSTREAK,1210.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,GOODSTREAK,1176.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,HARRY,1028.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,HARRY,840.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,JAGALENE,2796.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,JAGALENE,2513.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,JUDEE,2110.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,JUDEE,1431.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,LOCKETT,2695.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,LOCKETT,1942.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,LYMAN,1714.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,LYMAN,1559.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NE06545,2218.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NE06545,2177.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NE06607,2507.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NE06607,1660.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NI06736,2574.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NI06736,1801.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NUHORIZON,1828.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,NUHORIZON,2278.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK04505,2251.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK04505,2050.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05122,1384.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05122,3011.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05511,2365.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05511,2607.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05711W,2050.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05711W,2318.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05723W,1929.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK05723W,2191.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK06114,2641.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OK06114,1855.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OVERLAND,1882.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,OVERLAND,2150.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ROBIDOUX,2298.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,ROBIDOUX,1263.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,SANDY,2137.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,SANDY,2029.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,SPARTAN,2964.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,SPARTAN,2224.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TAM302,2412.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TAM302,1848.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TAM304,3084.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TAM304,2224.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TAM401,1801.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TAM401,1848.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,THUNDERBOLT,2292.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,THUNDERBOLT,2097.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX01V5134RC-3,1633.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX01V5134RC-3,2103.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX02A0252,2466.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX02A0252,1626.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX04A001246,2406.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX04A001246,1774.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX04M410211,2271.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX04M410211,2318.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX06A001386,2493.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX06A001386,1378.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX06V7266,2009.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX06V7266,2083.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX07A001420,2735.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX07A001420,2251.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX99U8618,2607.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,TX99U8618,1861.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,VISTA,1996.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,VISTA,1525.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,W04-417,2392.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,W04-417,1740.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,YELLOWSTONE,1142.0,Grain yield - kg/ha
HWWpanel_2012_Tipton,YELLOWSTONE,1633.0,Grain yield - kg/ha
HWWpanel_2013_Ardmore,ALICE,1780.81,Grain yield - kg/ha
HWWpanel_2013_Ardmore,ALLIANCE,2383.38,Grain yield - kg/ha
HWWpanel_2013_Ardmore,ANTELOPE,2227.35,Grain yield - kg/ha
HWWpanel_2013_Ardmore,ARAPAHOE,2322.85,Grain yield - kg/ha
HWWpanel_2013_Ardmore,BOND_CL,2119.75,Grain yield - kg/ha
HWWpanel_2013_Ardmore,CENTURA,2065.95,Grain yield - kg/ha
HWWpanel_2013_Ardmore,COLT,2203.14,Grain yield - kg/ha
HWWpanel_2013_Ardmore,CULVER,2806.39,Grain yield - kg/ha
HWWpanel_2013_Ardmore,DECADE,1926.07,Grain yield - kg/ha
HWWpanel_2013_Ardmore,EXPEDITION,2594.55,Grain yield - kg/ha
HWWpanel_2013_Ardmore,GOODSTREAK,2738.46,Grain yield - kg/ha
HWWpanel_2013_Ardmore,HARRY,2437.18,Grain yield - kg/ha
HWWpanel_2013_Ardmore,JAGALENE,2162.79,Grain yield - kg/ha
HWWpanel_2013_Ardmore,JUDEE,1693.38,Grain yield - kg/ha
HWWpanel_2013_Ardmore,LOCKETT,2952.99,Grain yield - kg/ha
HWWpanel_2013_Ardmore,LYMAN,2407.59,Grain yield - kg/ha
HWWpanel_2013_Ardmore,NE06545,1944.9,Grain yield - kg/ha
HWWpanel_2013_Ardmore,NE06607,2884.4,Grain yield - kg/ha
HWWpanel_2013_Ardmore,NI06736,2076.04,Grain yield - kg/ha
HWWpanel_2013_Ardmore,NUHORIZON,1893.79,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OK04505,2414.99,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OK05122,1818.47,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OK05511,1989.29,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OK05711W,1902.53,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OK05723W,1879.67,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OK06114,2238.11,Grain yield - kg/ha
HWWpanel_2013_Ardmore,OVERLAND,2503.76,Grain yield - kg/ha
HWWpanel_2013_Ardmore,ROBIDOUX,2611.36,Grain yield - kg/ha
HWWpanel_2013_Ardmore,SANDY,2297.3,Grain yield - kg/ha
HWWpanel_2013_Ardmore,SPARTAN,1872.27,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TAM302,2174.23,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TAM304,2458.7,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TAM401,2207.18,Grain yield - kg/ha
HWWpanel_2013_Ardmore,THUNDERBOLT,2620.1,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX01V5134RC-3,2523.26,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX02A0252,1392.77,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX04A001246,2552.18,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX04M410211,2493.67,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX06A001386,2280.48,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX06V7266,2511.83,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX07A001420,1732.39,Grain yield - kg/ha
HWWpanel_2013_Ardmore,TX99U8618,2064.61,Grain yield - kg/ha
HWWpanel_2013_Ardmore,VISTA,2932.82,Grain yield - kg/ha
HWWpanel_2013_Ardmore,W04-417,1154.03,Grain yield - kg/ha
HWWpanel_2013_Ardmore,YELLOWSTONE,2252.91,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,ALICE,2791.6,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,ALLIANCE,2801.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,ANTELOPE,2666.16,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,ARAPAHOE,2572.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,BOND_CL,2602.29,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,CENTURA,2661.81,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,COLT,2530.8,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,CULVER,2672.89,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,DECADE,2570.1,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,EXPEDITION,2764.64,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,GOODSTREAK,2729.34,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,HARRY,2823.9,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,JAGALENE,2873.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,JUDEE,2571.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,LOCKETT,2684.24,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,LYMAN,2844.9,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,NE06545,2762.84,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,NE06607,2718.86,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,NI06736,2704.38,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,NUHORIZON,2634.54,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OK04505,2736.24,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OK05122,2569.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OK05511,2636.58,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OK05711W,2474.6,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OK05723W,2713.25,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OK06114,2713.68,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,OVERLAND,3014.8,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,ROBIDOUX,2856.5,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,SANDY,2599.08,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,SPARTAN,2624.9,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TAM302,2619.15,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TAM304,2605.99,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TAM401,2477.1,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,THUNDERBOLT,2752.26,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX01V5134RC-3,2730.78,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX02A0252,2914.8,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX04A001246,2678.44,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX04M410211,2436.6,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX06A001386,2732.12,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX06V7266,2805.3,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX07A001420,2695.57,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,TX99U8618,2658.84,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,VISTA,2654.09,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,W04-417,2775.26,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Dry,YELLOWSTONE,2712.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,ALICE,4523.4,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,ALLIANCE,5029.56,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,ANTELOPE,4568.9,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,ARAPAHOE,4772.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,BOND_CL,6042.3,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,CENTURA,4740.3,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,COLT,4907.6,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,CULVER,5012.94,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,DECADE,5007.12,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,EXPEDITION,5386.8,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,GOODSTREAK,4739.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,HARRY,5033.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,JAGALENE,5256.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,JUDEE,5088.31,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,LOCKETT,4414.7,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,LYMAN,5111.05,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,NE06545,5159.7,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,NE06607,4850.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,NI06736,5053.85,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,NUHORIZON,5808.9,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OK04505,4512.6,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OK05122,4317.7,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OK05511,5131.7,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OK05711W,5254.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OK05723W,5339.4,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OK06114,5227.4,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,OVERLAND,5017.28,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,ROBIDOUX,4998.78,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,SANDY,5326.9,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,SPARTAN,5077.21,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TAM302,5554.0,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TAM304,5616.7,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TAM401,4140.6,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,THUNDERBOLT,5199.1,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TX01V5134RC-3,4927.38,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TX02A0252,5977.2,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TX04A001246,4723.8,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TX04M410211,4990.44,Grain yield - kg/ha
HWWpanel_2013_FortCollins_Irr,TX06A001386,5097.22,Grain yield - kg/ha
